year,round,round_num,game,game_num,game_date,away_team,away_score,home_team,home_score,url
2010,Eastern Conference First Round,1,Game 1,1,"Sat, April 17",Milwaukee Bucks,92,Atlanta Hawks,102,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference First Round,1,Game 2,2,"Tue, April 20",Milwaukee Bucks,86,Atlanta Hawks,96,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference First Round,1,Game 3,3,"Sat, April 24",Atlanta Hawks,89,Milwaukee Bucks,107,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference First Round,1,Game 4,4,"Mon, April 26",Atlanta Hawks,104,Milwaukee Bucks,111,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference First Round,1,Game 5,5,"Wed, April 28",Milwaukee Bucks,91,Atlanta Hawks,87,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference First Round,1,Game 6,6,"Fri, April 30",Atlanta Hawks,83,Milwaukee Bucks,69,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference First Round,1,Game 7,7,"Sun, May 2",Milwaukee Bucks,74,Atlanta Hawks,95,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference First Round,1,Game 1,1,"Sat, April 17",Miami Heat,76,Boston Celtics,85,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference First Round,1,Game 2,2,"Tue, April 20",Miami Heat,77,Boston Celtics,106,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference First Round,1,Game 3,3,"Fri, April 23",Boston Celtics,100,Miami Heat,98,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference First Round,1,Game 4,4,"Sun, April 25",Boston Celtics,92,Miami Heat,101,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference First Round,1,Game 5,5,"Tue, April 27",Miami Heat,86,Boston Celtics,96,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference First Round,1,Game 1,1,"Sat, April 17",Chicago Bulls,83,Cleveland Cavaliers,96,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference First Round,1,Game 2,2,"Mon, April 19",Chicago Bulls,102,Cleveland Cavaliers,112,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference First Round,1,Game 3,3,"Thu, April 22",Cleveland Cavaliers,106,Chicago Bulls,108,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference First Round,1,Game 4,4,"Sun, April 25",Cleveland Cavaliers,121,Chicago Bulls,98,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference First Round,1,Game 5,5,"Tue, April 27",Chicago Bulls,94,Cleveland Cavaliers,96,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference First Round,1,Game 1,1,"Sun, April 18",Charlotte Bobcats,89,Orlando Magic,98,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference First Round,1,Game 2,2,"Wed, April 21",Charlotte Bobcats,77,Orlando Magic,92,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference First Round,1,Game 3,3,"Sat, April 24",Orlando Magic,90,Charlotte Bobcats,86,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference First Round,1,Game 4,4,"Mon, April 26",Orlando Magic,99,Charlotte Bobcats,90,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 1,1,"Sun, April 18",Oklahoma City Thunder,79,Los Angeles Lakers,87,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 2,2,"Tue, April 20",Oklahoma City Thunder,92,Los Angeles Lakers,95,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 3,3,"Thu, April 22",Los Angeles Lakers,96,Oklahoma City Thunder,101,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 4,4,"Sat, April 24",Los Angeles Lakers,89,Oklahoma City Thunder,110,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 5,5,"Tue, April 27",Oklahoma City Thunder,87,Los Angeles Lakers,111,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 6,6,"Fri, April 30",Los Angeles Lakers,95,Oklahoma City Thunder,94,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 1,1,"Sun, April 18",Portland Trail Blazers,105,Phoenix Suns,100,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 2,2,"Tue, April 20",Portland Trail Blazers,90,Phoenix Suns,119,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 3,3,"Thu, April 22",Phoenix Suns,108,Portland Trail Blazers,89,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 4,4,"Sat, April 24",Phoenix Suns,87,Portland Trail Blazers,96,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 5,5,"Mon, April 26",Portland Trail Blazers,88,Phoenix Suns,107,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 6,6,"Thu, April 29",Phoenix Suns,99,Portland Trail Blazers,90,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 1,1,"Sun, April 18",San Antonio Spurs,94,Dallas Mavericks,100,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 2,2,"Wed, April 21",San Antonio Spurs,102,Dallas Mavericks,88,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 3,3,"Fri, April 23",Dallas Mavericks,90,San Antonio Spurs,94,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 4,4,"Sun, April 25",Dallas Mavericks,89,San Antonio Spurs,92,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 5,5,"Tue, April 27",San Antonio Spurs,81,Dallas Mavericks,103,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 6,6,"Thu, April 29",Dallas Mavericks,87,San Antonio Spurs,97,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 1,1,"Sat, April 17",Utah Jazz,113,Denver Nuggets,126,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 2,2,"Mon, April 19",Utah Jazz,114,Denver Nuggets,111,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 3,3,"Fri, April 23",Denver Nuggets,93,Utah Jazz,105,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 4,4,"Sun, April 25",Denver Nuggets,106,Utah Jazz,117,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 5,5,"Wed, April 28",Utah Jazz,102,Denver Nuggets,116,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference First Round,1,Game 6,6,"Fri, April 30",Denver Nuggets,104,Utah Jazz,112,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference Semifinals,2,Game 1,1,"Sat, May 1",Boston Celtics,93,Cleveland Cavaliers,101,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference Semifinals,2,Game 2,2,"Mon, May 3",Boston Celtics,104,Cleveland Cavaliers,86,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference Semifinals,2,Game 3,3,"Fri, May 7",Cleveland Cavaliers,124,Boston Celtics,95,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference Semifinals,2,Game 4,4,"Sun, May 9",Cleveland Cavaliers,87,Boston Celtics,97,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference Semifinals,2,Game 5,5,"Tue, May 11",Boston Celtics,120,Cleveland Cavaliers,88,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference Semifinals,2,Game 6,6,"Thu, May 13",Cleveland Cavaliers,85,Boston Celtics,94,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference Semifinals,2,Game 1,1,"Tue, May 4",Atlanta Hawks,71,Orlando Magic,114,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference Semifinals,2,Game 2,2,"Thu, May 6",Atlanta Hawks,98,Orlando Magic,112,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference Semifinals,2,Game 3,3,"Sat, May 8",Orlando Magic,105,Atlanta Hawks,75,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference Semifinals,2,Game 4,4,"Mon, May 10",Orlando Magic,98,Atlanta Hawks,84,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference Semifinals,2,Game 1,1,"Sun, May 2",Utah Jazz,99,Los Angeles Lakers,104,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference Semifinals,2,Game 2,2,"Tue, May 4",Utah Jazz,103,Los Angeles Lakers,111,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference Semifinals,2,Game 3,3,"Sat, May 8",Los Angeles Lakers,111,Utah Jazz,110,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference Semifinals,2,Game 4,4,"Mon, May 10",Los Angeles Lakers,111,Utah Jazz,96,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference Semifinals,2,Game 1,1,"Mon, May 3",San Antonio Spurs,102,Phoenix Suns,111,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference Semifinals,2,Game 2,2,"Wed, May 5",San Antonio Spurs,102,Phoenix Suns,110,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference Semifinals,2,Game 3,3,"Fri, May 7",Phoenix Suns,110,San Antonio Spurs,96,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference Semifinals,2,Game 4,4,"Sun, May 9",Phoenix Suns,107,San Antonio Spurs,101,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference Finals,3,Game 1,1,"Sun, May 16",Boston Celtics,92,Orlando Magic,88,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference Finals,3,Game 2,2,"Tue, May 18",Boston Celtics,95,Orlando Magic,92,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference Finals,3,Game 3,3,"Sat, May 22",Orlando Magic,71,Boston Celtics,94,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference Finals,3,Game 4,4,"Mon, May 24",Orlando Magic,96,Boston Celtics,92,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference Finals,3,Game 5,5,"Wed, May 26",Boston Celtics,92,Orlando Magic,113,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Eastern Conference Finals,3,Game 6,6,"Fri, May 28",Orlando Magic,84,Boston Celtics,96,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference Finals,3,Game 1,1,"Mon, May 17",Phoenix Suns,107,Los Angeles Lakers,128,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference Finals,3,Game 2,2,"Wed, May 19",Phoenix Suns,112,Los Angeles Lakers,124,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference Finals,3,Game 3,3,"Sun, May 23",Los Angeles Lakers,109,Phoenix Suns,118,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference Finals,3,Game 4,4,"Tue, May 25",Los Angeles Lakers,106,Phoenix Suns,115,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference Finals,3,Game 5,5,"Thu, May 27",Phoenix Suns,101,Los Angeles Lakers,103,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Western Conference Finals,3,Game 6,6,"Sat, May 29",Los Angeles Lakers,111,Phoenix Suns,103,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Finals,4,Game 1,1,"Thu, June 3",Boston Celtics,89,Los Angeles Lakers,102,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Finals,4,Game 2,2,"Sun, June 6",Boston Celtics,103,Los Angeles Lakers,94,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Finals,4,Game 3,3,"Tue, June 8",Los Angeles Lakers,91,Boston Celtics,84,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Finals,4,Game 4,4,"Thu, June 10",Los Angeles Lakers,89,Boston Celtics,96,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Finals,4,Game 5,5,"Sun, June 13",Los Angeles Lakers,86,Boston Celtics,92,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Finals,4,Game 6,6,"Tue, June 15",Boston Celtics,67,Los Angeles Lakers,89,https://www.basketball-reference.com/playoffs/NBA_2010.html
2010,Finals,4,Game 7,7,"Thu, June 17",Boston Celtics,79,Los Angeles Lakers,83,https://www.basketball-reference.com/playoffs/NBA_2010.html
2011,Eastern Conference First Round,1,Game 1,1,"Sat, April 16",Atlanta Hawks,103,Orlando Magic,93,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference First Round,1,Game 2,2,"Tue, April 19",Atlanta Hawks,82,Orlando Magic,88,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference First Round,1,Game 3,3,"Fri, April 22",Orlando Magic,84,Atlanta Hawks,88,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference First Round,1,Game 4,4,"Sun, April 24",Orlando Magic,85,Atlanta Hawks,88,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference First Round,1,Game 5,5,"Tue, April 26",Atlanta Hawks,76,Orlando Magic,101,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference First Round,1,Game 6,6,"Thu, April 28",Orlando Magic,81,Atlanta Hawks,84,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference First Round,1,Game 1,1,"Sun, April 17",New York Knicks,85,Boston Celtics,87,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference First Round,1,Game 2,2,"Tue, April 19",New York Knicks,93,Boston Celtics,96,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference First Round,1,Game 3,3,"Fri, April 22",Boston Celtics,113,New York Knicks,96,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference First Round,1,Game 4,4,"Sun, April 24",Boston Celtics,101,New York Knicks,89,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference First Round,1,Game 1,1,"Sat, April 16",Indiana Pacers,99,Chicago Bulls,104,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference First Round,1,Game 2,2,"Mon, April 18",Indiana Pacers,90,Chicago Bulls,96,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference First Round,1,Game 3,3,"Thu, April 21",Chicago Bulls,88,Indiana Pacers,84,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference First Round,1,Game 4,4,"Sat, April 23",Chicago Bulls,84,Indiana Pacers,89,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference First Round,1,Game 5,5,"Tue, April 26",Indiana Pacers,89,Chicago Bulls,116,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference First Round,1,Game 1,1,"Sat, April 16",Philadelphia 76ers,89,Miami Heat,97,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference First Round,1,Game 2,2,"Mon, April 18",Philadelphia 76ers,73,Miami Heat,94,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference First Round,1,Game 3,3,"Thu, April 21",Miami Heat,100,Philadelphia 76ers,94,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference First Round,1,Game 4,4,"Sun, April 24",Miami Heat,82,Philadelphia 76ers,86,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference First Round,1,Game 5,5,"Wed, April 27",Philadelphia 76ers,91,Miami Heat,97,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 1,1,"Sat, April 16",Portland Trail Blazers,81,Dallas Mavericks,89,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 2,2,"Tue, April 19",Portland Trail Blazers,89,Dallas Mavericks,101,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 3,3,"Thu, April 21",Dallas Mavericks,92,Portland Trail Blazers,97,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 4,4,"Sat, April 23",Dallas Mavericks,82,Portland Trail Blazers,84,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 5,5,"Mon, April 25",Portland Trail Blazers,82,Dallas Mavericks,93,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 6,6,"Thu, April 28",Dallas Mavericks,103,Portland Trail Blazers,96,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 1,1,"Sun, April 17",New Orleans Hornets,109,Los Angeles Lakers,100,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 2,2,"Wed, April 20",New Orleans Hornets,78,Los Angeles Lakers,87,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 3,3,"Fri, April 22",Los Angeles Lakers,100,New Orleans Hornets,86,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 4,4,"Sun, April 24",Los Angeles Lakers,88,New Orleans Hornets,93,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 5,5,"Tue, April 26",New Orleans Hornets,90,Los Angeles Lakers,106,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 6,6,"Thu, April 28",Los Angeles Lakers,98,New Orleans Hornets,80,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 1,1,"Sun, April 17",Memphis Grizzlies,101,San Antonio Spurs,98,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 2,2,"Wed, April 20",Memphis Grizzlies,87,San Antonio Spurs,93,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 3,3,"Sat, April 23",San Antonio Spurs,88,Memphis Grizzlies,91,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 4,4,"Mon, April 25",San Antonio Spurs,86,Memphis Grizzlies,104,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 5,5,"Wed, April 27",Memphis Grizzlies,103,San Antonio Spurs,110,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 6,6,"Fri, April 29",San Antonio Spurs,91,Memphis Grizzlies,99,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 1,1,"Sun, April 17",Denver Nuggets,103,Oklahoma City Thunder,107,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 2,2,"Wed, April 20",Denver Nuggets,89,Oklahoma City Thunder,106,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 3,3,"Sat, April 23",Oklahoma City Thunder,97,Denver Nuggets,94,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 4,4,"Mon, April 25",Oklahoma City Thunder,101,Denver Nuggets,104,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference First Round,1,Game 5,5,"Wed, April 27",Denver Nuggets,97,Oklahoma City Thunder,100,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference Semifinals,2,Game 1,1,"Mon, May 2",Atlanta Hawks,103,Chicago Bulls,95,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference Semifinals,2,Game 2,2,"Wed, May 4",Atlanta Hawks,73,Chicago Bulls,86,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference Semifinals,2,Game 3,3,"Fri, May 6",Chicago Bulls,99,Atlanta Hawks,82,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference Semifinals,2,Game 4,4,"Sun, May 8",Chicago Bulls,88,Atlanta Hawks,100,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference Semifinals,2,Game 5,5,"Tue, May 10",Atlanta Hawks,83,Chicago Bulls,95,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference Semifinals,2,Game 6,6,"Thu, May 12",Chicago Bulls,93,Atlanta Hawks,73,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference Semifinals,2,Game 1,1,"Sun, May 1",Boston Celtics,90,Miami Heat,99,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference Semifinals,2,Game 2,2,"Tue, May 3",Boston Celtics,91,Miami Heat,102,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference Semifinals,2,Game 3,3,"Sat, May 7",Miami Heat,81,Boston Celtics,97,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference Semifinals,2,Game 4,4,"Mon, May 9",Miami Heat,98,Boston Celtics,90,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference Semifinals,2,Game 5,5,"Wed, May 11",Boston Celtics,87,Miami Heat,97,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference Semifinals,2,Game 1,1,"Mon, May 2",Dallas Mavericks,96,Los Angeles Lakers,94,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference Semifinals,2,Game 2,2,"Wed, May 4",Dallas Mavericks,93,Los Angeles Lakers,81,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference Semifinals,2,Game 3,3,"Fri, May 6",Los Angeles Lakers,92,Dallas Mavericks,98,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference Semifinals,2,Game 4,4,"Sun, May 8",Los Angeles Lakers,86,Dallas Mavericks,122,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference Semifinals,2,Game 1,1,"Sun, May 1",Memphis Grizzlies,114,Oklahoma City Thunder,101,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference Semifinals,2,Game 2,2,"Tue, May 3",Memphis Grizzlies,102,Oklahoma City Thunder,111,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference Semifinals,2,Game 3,3,"Sat, May 7",Oklahoma City Thunder,93,Memphis Grizzlies,101,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference Semifinals,2,Game 4,4,"Mon, May 9",Oklahoma City Thunder,133,Memphis Grizzlies,123,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference Semifinals,2,Game 5,5,"Wed, May 11",Memphis Grizzlies,72,Oklahoma City Thunder,99,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference Semifinals,2,Game 6,6,"Fri, May 13",Oklahoma City Thunder,83,Memphis Grizzlies,95,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference Semifinals,2,Game 7,7,"Sun, May 15",Memphis Grizzlies,90,Oklahoma City Thunder,105,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference Finals,3,Game 1,1,"Sun, May 15",Miami Heat,82,Chicago Bulls,103,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference Finals,3,Game 2,2,"Wed, May 18",Miami Heat,85,Chicago Bulls,75,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference Finals,3,Game 3,3,"Sun, May 22",Chicago Bulls,85,Miami Heat,96,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference Finals,3,Game 4,4,"Tue, May 24",Chicago Bulls,93,Miami Heat,101,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Eastern Conference Finals,3,Game 5,5,"Thu, May 26",Miami Heat,83,Chicago Bulls,80,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference Finals,3,Game 1,1,"Tue, May 17",Oklahoma City Thunder,112,Dallas Mavericks,121,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference Finals,3,Game 2,2,"Thu, May 19",Oklahoma City Thunder,106,Dallas Mavericks,100,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference Finals,3,Game 3,3,"Sat, May 21",Dallas Mavericks,93,Oklahoma City Thunder,87,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference Finals,3,Game 4,4,"Mon, May 23",Dallas Mavericks,112,Oklahoma City Thunder,105,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Western Conference Finals,3,Game 5,5,"Wed, May 25",Oklahoma City Thunder,96,Dallas Mavericks,100,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Finals,4,Game 1,1,"Tue, May 31",Dallas Mavericks,84,Miami Heat,92,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Finals,4,Game 2,2,"Thu, June 2",Dallas Mavericks,95,Miami Heat,93,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Finals,4,Game 3,3,"Sun, June 5",Miami Heat,88,Dallas Mavericks,86,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Finals,4,Game 4,4,"Tue, June 7",Miami Heat,83,Dallas Mavericks,86,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Finals,4,Game 5,5,"Thu, June 9",Miami Heat,103,Dallas Mavericks,112,https://www.basketball-reference.com/playoffs/NBA_2011.html
2011,Finals,4,Game 6,6,"Sun, June 12",Dallas Mavericks,105,Miami Heat,95,https://www.basketball-reference.com/playoffs/NBA_2011.html
2012,Eastern Conference First Round,1,Game 1,1,"Sun, April 29",Boston Celtics,74,Atlanta Hawks,83,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference First Round,1,Game 2,2,"Tue, May 1",Boston Celtics,87,Atlanta Hawks,80,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference First Round,1,Game 3,3,"Fri, May 4",Atlanta Hawks,84,Boston Celtics,90,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference First Round,1,Game 4,4,"Sun, May 6",Atlanta Hawks,79,Boston Celtics,101,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference First Round,1,Game 5,5,"Tue, May 8",Boston Celtics,86,Atlanta Hawks,87,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference First Round,1,Game 6,6,"Thu, May 10",Atlanta Hawks,80,Boston Celtics,83,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference First Round,1,Game 1,1,"Sat, April 28",Orlando Magic,81,Indiana Pacers,77,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference First Round,1,Game 2,2,"Mon, April 30",Orlando Magic,78,Indiana Pacers,93,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference First Round,1,Game 3,3,"Wed, May 2",Indiana Pacers,97,Orlando Magic,74,https://www.basketball-reference.com/playoffs/NBA_2012.html
